"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
47,"RED","red","congruent",1,383.660839871,11,"n","n","y","Neu","Neu",1
48,"RED","red","congruent",1,350.266982103,11,"n","y","y","Neu","Neu",1
49,"BLUE","red","incongruent",1,316.514063161,11,"n","n","y","Inc","Neu",1
50,"BLUE","blue","congruent",1,250.131980982,11,"n","y","n","Neu","Inc",1
51,"RED","red","congruent",1,383.618173422,11,"n","n","n","Neu","Neu",1
52,"BLUE","blue","congruent",1,416.942322394,11,"n","n","n","Neu","Neu",1
53,"XXXX","red","neutral",1,333.513414487,11,"n","n","n","Neu","Neu",1
54,"RED","red","congruent",1,297.734130872,11,"n","n","y","Neu","Neu",1
55,"XXXX","red","neutral",1,335.965544684,11,"n","n","y","Neu","Neu",1
56,"XXXX","blue","neutral",1,383.589027682,11,"n","y","n","Neu","Neu",1
57,"RED","blue","incongruent",1,366.654277314,11,"n","n","y","Inc","Neu",1
58,"RED","red","congruent",1,317.561198724,11,"n","y","n","Neu","Inc",1
59,"XXXX","blue","neutral",1,366.966164438,11,"n","n","n","Neu","Neu",1
60,"BLUE","red","incongruent",1,317.014044384,11,"n","n","n","Inc","Neu",1
61,"XXXX","blue","neutral",1,314.492205391,11,"n","n","n","Neu","Inc",1
62,"RED","blue","incongruent",1,416.71697027,11,"n","n","y","Inc","Neu",1
63,"BLUE","red","incongruent",1,400.254557608,11,"n","n","n","Inc","Inc",1
64,"RED","red","congruent",1,367.014840478,11,"n","n","y","Neu","Inc",1
65,"XXXX","blue","neutral",1,349.830400199,11,"n","n","n","Neu","Neu",1
66,"RED","blue","incongruent",1,333.634503651,11,"n","n","y","Inc","Neu",1
67,"BLUE","red","incongruent",1,500.276281498,11,"n","n","n","Inc","Inc",1
68,"XXXX","blue","neutral",1,367.591741495,11,"n","n","n","Neu","Inc",1
69,"RED","red","congruent",1,281.304168981,11,"n","n","n","Neu","Neu",1
70,"BLUE","red","incongruent",0,316.968673375,11,"n","n","y","Inc","Neu",1
71,"RED","red","congruent",1,366.550915875,11,"n","n","y","Neu","Inc",1
72,"RED","blue","incongruent",1,466.971062124,11,"n","y","n","Inc","Neu",1
73,"BLUE","red","incongruent",1,316.843978595,11,"n","n","n","Inc","Inc",1
74,"RED","blue","incongruent",1,466.976770898,11,"n","n","n","Inc","Inc",1
75,"XXXX","red","neutral",1,350.333986571,11,"n","n","n","Neu","Inc",1
76,"RED","blue","incongruent",1,416.868707165,11,"n","n","n","Inc","Neu",1
77,"RED","blue","incongruent",1,383.696595673,11,"n","y","y","Inc","Inc",1
78,"BLUE","red","incongruent",1,416.926397244,11,"n","n","n","Inc","Inc",1
79,"RED","red","congruent",1,349.809667561,11,"n","n","y","Neu","Inc",1
80,"RED","blue","incongruent",1,466.912170174,11,"n","y","n","Inc","Neu",1
81,"RED","blue","incongruent",1,366.573451087,11,"n","y","y","Inc","Inc",1
82,"XXXX","red","neutral",1,350.253460929,11,"n","n","n","Neu","Inc",1
83,"BLUE","red","incongruent",1,347.552842926,11,"n","n","y","Inc","Neu",1
84,"XXXX","blue","neutral",1,350.307845976,11,"n","n","n","Neu","Inc",1
85,"BLUE","red","incongruent",1,353.088989854,11,"n","n","n","Inc","Neu",1
86,"BLUE","blue","congruent",1,452.885662206,11,"n","y","n","Neu","Inc",1
87,"BLUE","blue","congruent",1,367.068624357,11,"n","y","y","Neu","Neu",1
88,"RED","blue","incongruent",1,383.533440763,11,"n","n","y","Inc","Neu",1
89,"RED","red","congruent",1,333.601151826,11,"n","y","n","Neu","Inc",1
90,"RED","red","congruent",1,350.141686387,11,"n","y","y","Neu","Neu",1
91,"BLUE","red","incongruent",1,414.051206782,11,"n","n","y","Inc","Neu",1
92,"BLUE","blue","congruent",1,416.89965548,11,"n","y","n","Neu","Inc",1
93,"RED","blue","incongruent",1,400.158707984,11,"n","n","y","Inc","Neu",1
94,"BLUE","blue","congruent",1,364.234597888,11,"n","n","y","Neu","Inc",1
95,"RED","blue","incongruent",1,383.795449976,11,"n","n","y","Inc","Neu",1
96,"BLUE","blue","congruent",1,366.892549442,11,"n","n","y","Neu","Inc",1
97,"BLUE","red","incongruent",1,317.032673396,11,"n","y","n","Inc","Neu",1
98,"RED","blue","incongruent",1,433.526424924,11,"n","n","n","Inc","Inc",1
99,"RED","red","congruent",1,366.955347592,11,"n","y","n","Neu","Inc",1
100,"XXXX","blue","neutral",1,383.759093471,11,"n","n","n","Neu","Neu",1
101,"BLUE","red","incongruent",1,466.75262088,11,"n","n","n","Inc","Neu",1
102,"XXXX","red","neutral",1,350.863714004,11,"n","n","y","Neu","Inc",1
103,"BLUE","blue","congruent",1,400.380754611,11,"n","n","n","Neu","Neu",1
104,"XXXX","red","neutral",1,350.271188421,11,"n","n","n","Neu","Neu",1
105,"XXXX","blue","neutral",1,433.557373239,11,"n","y","n","Neu","Neu",1
106,"BLUE","red","incongruent",1,300.87313382,11,"n","n","n","Inc","Neu",1
107,"XXXX","blue","neutral",1,350.37755454,11,"n","n","n","Neu","Inc",1
108,"BLUE","red","incongruent",1,350.157310721,11,"n","n","n","Inc","Neu",1
109,"RED","blue","incongruent",1,383.64040805,11,"n","n","n","Inc","Inc",1
110,"XXXX","blue","neutral",1,416.842566337,11,"n","n","y","Neu","Inc",1
111,"BLUE","red","incongruent",1,316.950945649,11,"n","n","n","Inc","Neu",1
112,"RED","red","congruent",1,300.293829059,11,"n","n","y","Neu","Inc",1
113,"XXXX","blue","neutral",1,333.739367547,11,"n","n","n","Neu","Neu",1
114,"XXXX","blue","neutral",1,333.852043608,11,"n","y","y","Neu","Neu",1
115,"XXXX","red","neutral",1,400.891552679,11,"n","y","n","Neu","Neu",1
116,"XXXX","red","neutral",1,350.395282498,11,"n","y","y","Neu","Neu",1
117,"RED","red","congruent",1,300.319969887,11,"n","n","y","Neu","Neu",1
118,"BLUE","blue","congruent",1,366.670202231,11,"n","n","n","Neu","Neu",1
119,"XXXX","blue","neutral",1,366.870314581,11,"n","n","y","Neu","Neu",1
120,"XXXX","blue","neutral",1,350.172634469,11,"n","y","y","Neu","Neu",1
121,"XXXX","red","neutral",1,350.156709785,11,"n","y","n","Neu","Neu",1
122,"XXXX","red","neutral",1,400.347703137,11,"n","y","y","Neu","Neu",1
123,"RED","blue","incongruent",1,283.593144268,11,"n","n","n","Inc","Neu",1
124,"BLUE","blue","congruent",1,383.657835191,11,"n","n","y","Neu","Inc",1
125,"XXXX","red","neutral",1,333.524231333,11,"n","n","n","Neu","Neu",1
126,"BLUE","blue","congruent",1,400.368134957,11,"n","n","n","Neu","Neu",1
127,"BLUE","blue","congruent",1,483.632986201,11,"n","y","y","Neu","Neu",1
128,"RED","red","congruent",1,366.879028268,11,"n","n","n","Neu","Neu",1
129,"BLUE","blue","congruent",1,399.812567281,11,"n","n","n","Neu","Neu",1
130,"BLUE","blue","congruent",1,366.631141165,11,"n","y","y","Neu","Neu",1
131,"BLUE","blue","congruent",1,367.148248712,11,"n","y","y","Neu","Neu",1
132,"BLUE","blue","congruent",1,383.568295278,11,"n","y","y","Neu","Neu",1
133,"RED","blue","incongruent",1,466.393559938,11,"n","n","y","Inc","Neu",1
134,"XXXX","blue","neutral",1,400.574857835,11,"n","n","y","Neu","Inc",1
135,"XXXX","red","neutral",1,283.487979788,11,"n","y","n","Neu","Neu",1
136,"XXXX","blue","neutral",1,383.639806882,11,"n","y","n","Neu","Neu",1
137,"RED","blue","incongruent",1,366.964962566,11,"n","n","y","Inc","Neu",1
138,"XXXX","red","neutral",1,333.557883976,11,"n","n","n","Neu","Inc",1
139,"BLUE","red","incongruent",1,333.893808769,11,"n","n","y","Inc","Neu",1
140,"BLUE","red","incongruent",1,383.899712935,11,"n","y","y","Inc","Inc",1
141,"XXXX","red","neutral",1,400.195665658,11,"n","n","y","Neu","Inc",1
142,"XXXX","blue","neutral",1,366.959554143,11,"n","y","n","Neu","Neu",1
143,"BLUE","blue","congruent",1,383.579112124,11,"n","n","y","Neu","Neu",1
144,"XXXX","red","neutral",1,314.232599922,11,"n","n","n","Neu","Neu",1
145,"RED","red","congruent",1,384.084501537,11,"n","n","y","Neu","Neu",1
146,"XXXX","red","neutral",1,300.252664601,11,"n","n","y","Neu","Neu",1
147,"XXXX","red","neutral",1,350.182850612,11,"n","y","y","Neu","Neu",1
148,"XXXX","blue","neutral",1,316.890851827,11,"n","y","n","Neu","Neu",1
149,"XXXX","blue","neutral",1,350.284409244,11,"n","y","y","Neu","Neu",1
150,"BLUE","blue","congruent",1,316.886645276,11,"n","n","y","Neu","Neu",1
1,"RED","blue","incongruent",1,833.497039042,12,"n","n","n","Inc",NA,1
2,"RED","blue","incongruent",1,783.567153616,12,"n","y","y","Inc","Inc",1
3,"BLUE","red","incongruent",1,714.322199812,12,"n","n","n","Inc","Inc",1
4,"XXXX","red","neutral",1,597.583565861,12,"n","n","y","Neu","Inc",1
5,"XXXX","blue","neutral",1,550.357303116,12,"n","y","n","Neu","Neu",1
6,"RED","red","congruent",1,466.79739072,12,"n","n","n","Neu","Neu",1
7,"XXXX","blue","neutral",1,350.148597034,12,"n","n","n","Neu","Neu",1
8,"BLUE","red","incongruent",0,567.43988418,12,"n","n","n","Inc","Neu",1
9,"XXXX","blue","neutral",1,700.141851557,12,"n","n","n","Neu","Inc",1
10,"RED","red","congruent",1,617.005300475,12,"n","n","n","Neu","Neu",1
11,"RED","red","congruent",1,633.243563119,12,"n","y","y","Neu","Neu",1
12,"XXXX","blue","neutral",1,633.578285808,12,"n","n","n","Neu","Neu",1
13,"XXXX","red","neutral",1,500.20837551,12,"n","y","n","Neu","Neu",1
14,"XXXX","blue","neutral",1,597.484110389,12,"n","y","n","Neu","Neu",1
15,"XXXX","blue","neutral",1,716.883099638,12,"n","y","y","Neu","Neu",1
16,"XXXX","red","neutral",1,500.299717998,12,"n","y","n","Neu","Neu",1
17,"XXXX","blue","neutral",1,483.669343172,12,"n","y","n","Neu","Neu",1
18,"RED","red","congruent",1,400.337186642,12,"n","n","n","Neu","Neu",1
19,"XXXX","red","neutral",1,566.955227405,12,"n","n","y","Neu","Neu",1
20,"RED","red","congruent",1,416.685120668,12,"n","n","y","Neu","Neu",1
21,"XXXX","blue","neutral",1,383.679469116,12,"n","n","n","Neu","Neu",1
22,"RED","red","congruent",1,500.278384658,12,"n","n","n","Neu","Neu",1
23,"RED","blue","incongruent",1,816.680072574,12,"n","y","n","Inc","Neu",1
24,"XXXX","blue","neutral",1,463.578162715,12,"n","n","y","Neu","Inc",1
25,"XXXX","red","neutral",1,483.427465428,12,"n","y","n","Neu","Neu",1
26,"BLUE","red","incongruent",1,500.241727568,12,"n","n","y","Inc","Neu",1
27,"XXXX","blue","neutral",1,483.593324432,12,"n","n","n","Neu","Inc",1
28,"XXXX","red","neutral",1,916.927148588,12,"n","y","n","Neu","Neu",1
29,"BLUE","red","incongruent",1,666.817702586,12,"n","n","y","Inc","Neu",1
30,"BLUE","blue","congruent",1,516.921980307,12,"n","y","n","Neu","Inc",1
31,"XXXX","blue","neutral",1,517.008215189,12,"n","n","y","Neu","Neu",1
32,"BLUE","blue","congruent",1,430.75970374,12,"n","n","y","Neu","Neu",1
33,"BLUE","red","incongruent",1,650.141656166,12,"n","y","n","Inc","Neu",1
34,"RED","blue","incongruent",1,549.710092135,12,"n","n","n","Inc","Inc",1
35,"BLUE","red","incongruent",1,550.246429862,12,"n","n","n","Inc","Inc",1
36,"XXXX","red","neutral",1,483.556967694,12,"n","n","y","Neu","Inc",1
37,"BLUE","red","incongruent",1,580.979632214,12,"n","n","y","Inc","Neu",1
38,"BLUE","red","incongruent",1,433.594932081,12,"n","y","y","Inc","Inc",1
39,"BLUE","blue","congruent",1,852.697928902,12,"n","y","n","Neu","Inc",1
40,"BLUE","red","incongruent",1,550.225096522,12,"n","y","n","Inc","Neu",1
41,"XXXX","blue","neutral",1,533.567078412,12,"n","n","n","Neu","Inc",1
42,"RED","red","congruent",1,433.62137326,12,"n","n","n","Neu","Neu",1
43,"XXXX","blue","neutral",1,416.850078152,12,"n","n","n","Neu","Neu",1
44,"XXXX","red","neutral",1,633.678642567,12,"n","y","n","Neu","Neu",1
45,"RED","red","congruent",1,533.600130118,12,"n","n","y","Neu","Neu",1
46,"RED","blue","incongruent",1,833.480813541,12,"n","y","n","Inc","Neu",1
47,"RED","blue","incongruent",1,650.224585785,12,"n","y","y","Inc","Inc",1
48,"RED","red","congruent",1,700.328743551,12,"n","y","n","Neu","Inc",1
49,"RED","red","congruent",1,550.22389465,12,"n","y","y","Neu","Neu",1
50,"RED","blue","incongruent",1,533.494064352,12,"n","y","n","Inc","Neu",1
52,"BLUE","red","incongruent",1,716.849447228,12,"n","y","n","Inc","Neu",1
53,"XXXX","blue","neutral",1,583.608438028,12,"n","n","n","Neu","Inc",1
54,"XXXX","red","neutral",1,849.965461064,12,"n","y","n","Neu","Neu",1
55,"BLUE","blue","congruent",1,550.232007401,12,"n","n","n","Neu","Neu",1
56,"BLUE","red","incongruent",1,500.295511447,12,"n","y","n","Inc","Neu",1
57,"RED","blue","incongruent",1,416.989495978,12,"n","n","n","Inc","Inc",1
58,"RED","blue","incongruent",1,833.466992015,12,"n","y","y","Inc","Inc",1
59,"BLUE","red","incongruent",1,617.030239664,12,"n","n","n","Inc","Inc",1
60,"XXXX","red","neutral",0,683.348622173,12,"n","n","y","Neu","Inc",1
61,"XXXX","blue","neutral",0,500.269370852,12,"n","y","n","Neu","Neu",1
62,"BLUE","blue","congruent",1,750.269746408,12,"n","n","y","Neu","Neu",1
63,"RED","red","congruent",1,633.553647436,12,"n","n","n","Neu","Neu",1
64,"XXXX","red","neutral",1,533.567679347,12,"n","n","y","Neu","Neu",1
65,"RED","blue","incongruent",1,616.906446172,12,"n","n","n","Inc","Neu",1
66,"BLUE","blue","congruent",1,547.549417475,12,"n","n","y","Neu","Inc",1
67,"BLUE","red","incongruent",1,466.916076373,12,"n","y","n","Inc","Neu",1
68,"XXXX","red","neutral",1,533.646101831,12,"n","n","y","Neu","Inc",1
69,"RED","red","congruent",1,583.628569497,12,"n","n","y","Neu","Neu",1
70,"XXXX","blue","neutral",1,483.672047267,12,"n","n","n","Neu","Neu",1
71,"XXXX","blue","neutral",1,480.911636027,12,"n","y","y","Neu","Neu",1
72,"XXXX","red","neutral",1,566.796279047,12,"n","y","n","Neu","Neu",1
73,"XXXX","red","neutral",1,533.635585336,12,"n","y","y","Neu","Neu",1
74,"XXXX","red","neutral",1,483.624272747,12,"n","y","y","Neu","Neu",1
75,"RED","red","congruent",1,433.843119536,12,"n","n","y","Neu","Neu",1
76,"XXXX","blue","neutral",1,466.272471007,12,"n","n","n","Neu","Neu",1
77,"BLUE","blue","congruent",1,550.323049538,12,"n","n","y","Neu","Neu",1
78,"RED","red","congruent",1,386.250885436,12,"n","n","n","Neu","Neu",1
79,"RED","blue","incongruent",1,383.827600395,12,"n","y","n","Inc","Neu",1
80,"BLUE","red","incongruent",1,500.184638426,12,"n","n","n","Inc","Inc",1
81,"BLUE","red","incongruent",1,516.920478083,12,"n","y","y","Inc","Inc",1
82,"BLUE","blue","congruent",1,466.944019776,12,"n","y","n","Neu","Inc",1
83,"RED","blue","incongruent",1,516.933698673,12,"n","n","y","Inc","Neu",1
84,"RED","blue","incongruent",1,650.144360494,12,"n","y","y","Inc","Inc",1
85,"BLUE","blue","congruent",1,450.287503889,12,"n","n","y","Neu","Inc",1
86,"RED","red","congruent",1,514.222864527,12,"n","n","n","Neu","Neu",1
87,"RED","blue","incongruent",1,516.917773988,12,"n","y","n","Inc","Neu",1
88,"XXXX","red","neutral",1,583.359949756,12,"n","n","n","Neu","Inc",1
89,"RED","red","congruent",1,397.680737544,12,"n","n","y","Neu","Neu",1
90,"BLUE","blue","congruent",1,447.571261553,12,"n","n","n","Neu","Neu",1
91,"XXXX","red","neutral",1,366.79790169,12,"n","n","n","Neu","Neu",1
92,"BLUE","red","incongruent",0,566.878607729,12,"n","n","y","Inc","Neu",1
94,"XXXX","red","neutral",1,663.781760726,12,"n","n","n","Neu","Inc",1
95,"XXXX","blue","neutral",1,766.901623691,12,"n","y","n","Neu","Neu",1
96,"BLUE","blue","congruent",1,564.287360292,12,"n","n","y","Neu","Neu",1
97,"RED","blue","incongruent",1,480.700105429,12,"n","n","y","Inc","Neu",1
98,"XXXX","red","neutral",1,499.983924674,12,"n","n","n","Neu","Inc",1
99,"RED","blue","incongruent",1,733.608122449,12,"n","n","n","Inc","Neu",1
100,"BLUE","blue","congruent",1,550.352495629,12,"n","n","y","Neu","Inc",1
101,"BLUE","blue","congruent",1,514.231878798,12,"n","y","y","Neu","Neu",1
102,"BLUE","blue","congruent",1,466.956038494,12,"n","y","y","Neu","Neu",1
103,"BLUE","blue","congruent",1,483.559671789,12,"n","y","y","Neu","Neu",1
104,"BLUE","blue","congruent",1,447.56405009,12,"n","y","y","Neu","Neu",1
105,"BLUE","red","incongruent",1,516.987182433,12,"n","y","n","Inc","Neu",1
106,"BLUE","red","incongruent",1,500.276281498,12,"n","y","y","Inc","Inc",1
107,"XXXX","blue","neutral",1,583.584700944,12,"n","n","n","Neu","Inc",1
108,"BLUE","blue","congruent",1,583.443780662,12,"n","n","y","Neu","Neu",1
109,"XXXX","red","neutral",1,464.108190499,12,"n","n","n","Neu","Neu",1
110,"RED","blue","incongruent",1,550.261152908,12,"n","n","n","Inc","Neu",1
111,"RED","red","congruent",1,766.767013585,12,"n","y","n","Neu","Inc",1
112,"BLUE","blue","congruent",1,450.304330327,12,"n","n","n","Neu","Neu",1
113,"BLUE","blue","congruent",1,533.282233635,12,"n","y","y","Neu","Neu",1
114,"RED","blue","incongruent",1,533.67434605,12,"n","n","y","Inc","Neu",1
115,"BLUE","red","incongruent",1,516.704741167,12,"n","n","n","Inc","Inc",1
116,"XXXX","red","neutral",1,483.610150637,12,"n","n","y","Neu","Inc",1
117,"BLUE","blue","congruent",1,400.038219756,12,"n","n","n","Neu","Neu",1
118,"RED","red","congruent",1,450.159804663,12,"n","n","n","Neu","Neu",1
119,"XXXX","red","neutral",1,664.337929571,12,"n","n","y","Neu","Neu",1
120,"BLUE","red","incongruent",1,550.328157376,12,"n","n","y","Inc","Neu",1
121,"XXXX","blue","neutral",1,583.53181812,12,"n","n","n","Neu","Inc",1
122,"BLUE","blue","congruent",1,516.765435925,12,"n","n","y","Neu","Neu",1
123,"RED","red","congruent",1,533.872956177,12,"n","n","n","Neu","Neu",1
124,"XXXX","blue","neutral",1,347.607227741,12,"n","n","n","Neu","Neu",1
125,"XXXX","red","neutral",1,550.013566157,12,"n","y","n","Neu","Neu",1
126,"BLUE","red","incongruent",1,466.931099771,12,"n","n","y","Inc","Neu",1
127,"BLUE","blue","congruent",1,533.333313186,12,"n","y","n","Neu","Inc",1
128,"RED","red","congruent",1,830.957772909,12,"n","n","n","Neu","Neu",1
129,"BLUE","red","incongruent",1,783.404299058,12,"n","n","y","Inc","Neu",1
130,"RED","red","congruent",1,547.611614689,12,"n","n","y","Neu","Inc",1
131,"XXXX","red","neutral",1,600.31933873,12,"n","n","y","Neu","Neu",1
132,"RED","red","congruent",1,516.946017975,12,"n","n","y","Neu","Neu",1
133,"RED","red","congruent",1,416.927599348,12,"n","y","y","Neu","Neu",1
134,"XXXX","blue","neutral",1,466.959644342,12,"n","n","n","Neu","Neu",1
135,"BLUE","blue","congruent",1,480.162566062,12,"n","n","y","Neu","Neu",1
136,"RED","blue","incongruent",1,766.913341824,12,"n","n","y","Inc","Neu",1
137,"XXXX","blue","neutral",1,516.834243434,12,"n","n","y","Neu","Inc",1
138,"RED","blue","incongruent",1,483.456009999,12,"n","n","y","Inc","Neu",1
139,"RED","blue","incongruent",1,400.339290034,12,"n","y","y","Inc","Inc",1
140,"XXXX","red","neutral",1,600.242418703,12,"n","n","n","Neu","Inc",1
141,"BLUE","red","incongruent",1,550.168307731,12,"n","n","y","Inc","Neu",1
142,"RED","blue","incongruent",1,366.892849794,12,"n","n","n","Inc","Inc",1
143,"BLUE","blue","congruent",1,450.511353789,12,"n","n","y","Neu","Inc",1
144,"RED","blue","incongruent",1,533.522308571,12,"n","n","y","Inc","Neu",1
145,"RED","blue","incongruent",1,400.102820713,12,"n","y","y","Inc","Inc",1
146,"XXXX","blue","neutral",0,483.603540342,12,"n","n","y","Neu","Inc",1
147,"BLUE","red","incongruent",1,666.791261174,12,"n","n","n","Inc","Neu",1
148,"BLUE","red","incongruent",1,766.65103226,12,"n","y","y","Inc","Inc",1
149,"RED","red","congruent",1,516.738694161,12,"n","n","y","Neu","Inc",1
1,"RED","blue","incongruent",1,500.394666451,13,"n","n","n","Inc",NA,1
2,"RED","red","congruent",1,317.13964045,13,"n","y","n","Neu","Inc",1
3,"BLUE","blue","congruent",1,366.985694855,13,"n","n","n","Neu","Neu",1
4,"XXXX","blue","neutral",1,347.776992829,13,"n","n","y","Neu","Neu",1
5,"RED","blue","incongruent",1,317.124917405,13,"n","n","y","Inc","Neu",1
6,"BLUE","blue","congruent",1,316.66549982,13,"n","n","y","Neu","Inc",1
7,"XXXX","blue","neutral",1,383.67706514,13,"n","n","y","Neu","Neu",1
8,"RED","red","congruent",1,317.074739025,13,"n","n","n","Neu","Neu",1
9,"RED","red","congruent",1,350.431338768,13,"n","y","y","Neu","Neu",1
10,"XXXX","blue","neutral",1,283.757500933,13,"n","n","n","Neu","Neu",1
11,"XXXX","blue","neutral",1,333.674165653,13,"n","y","y","Neu","Neu",1
12,"XXXX","blue","neutral",1,333.630898036,13,"n","y","y","Neu","Neu",1
13,"XXXX","red","neutral",1,300.538411015,13,"n","y","n","Neu","Neu",1
14,"RED","blue","incongruent",1,333.796456689,13,"n","n","n","Inc","Neu",1
15,"BLUE","red","incongruent",1,367.071629269,13,"n","n","n","Inc","Inc",1
16,"RED","red","congruent",1,333.729752572,13,"n","n","y","Neu","Inc",1
17,"RED","blue","incongruent",1,317.047396326,13,"n","y","n","Inc","Neu",1
18,"RED","red","congruent",1,317.090363475,13,"n","y","n","Neu","Inc",1
19,"XXXX","red","neutral",1,500.374234514,13,"n","n","y","Neu","Neu",1
20,"RED","blue","incongruent",1,300.455481512,13,"n","n","n","Inc","Neu",1
21,"RED","blue","incongruent",1,300.314561231,13,"n","y","y","Inc","Inc",1
22,"XXXX","red","neutral",1,317.069330602,13,"n","n","n","Neu","Inc",1
23,"BLUE","blue","congruent",1,266.934525105,13,"n","n","n","Neu","Neu",1
24,"XXXX","red","neutral",1,366.79399549,13,"n","n","n","Neu","Neu",1
25,"XXXX","red","neutral",1,317.076241365,13,"n","y","y","Neu","Neu",1
